 BEATPLUS,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MENACING,MVTHEFT,MURDER_MANSLAUGHTER,DISCONDUCT,PROSTITUTION,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1P,P1V
11,1991,1,2,0,16,53,7,0,51,8,18,0,64,14,1,5,21,2,5,150,90,8
11,1991,2,0,1,22,53,8,0,61,2,16,0,77,18,3,8,25,2,0,164,107,11
11,1991,3,2,0,49,63,13,0,82,6,19,0,51,9,0,8,34,6,3,164,158,10
11,1991,4,5,3,24,51,6,0,77,2,9,0,76,29,0,7,37,7,2,175,117,12
11,1991,5,4,0,41,62,11,0,110,8,16,0,85,21,2,6,32,6,2,192,173,12
11,1991,6,7,4,39,51,12,0,106,9,16,0,78,37,1,7,35,6,5,185,168,15
11,1991,7,4,2,44,69,19,0,115,13,16,1,65,235,3,7,34,9,2,191,182,15
11,1991,8,5,0,37,51,5,0,96,6,17,0,80,78,1,11,53,1,4,193,161,17
11,1991,9,4,0,32,71,15,0,84,12,28,0,71,61,2,11,33,6,3,193,155,17
11,1991,10,7,3,30,85,10,0,104,7,28,0,72,36,0,10,50,10,1,221,172,17
11,1991,11,1,2,42,46,9,0,72,5,19,1,70,28,2,3,21,4,0,148,136,7
11,1991,12,3,1,47,69,4,0,99,2,23,0,50,19,2,9,38,3,2,164,178,14
11,1992,1,3,2,32,60,7,0,78,2,31,0,60,14,2,14,29,4,3,161,155,19
11,1992,2,4,2,40,54,6,0,89,1,30,0,52,10,2,12,23,5,1,138,171,18
11,1992,3,2,6,33,52,8,0,76,4,17,2,44,24,1,9,38,4,7,155,135,14
11,1992,4,4,0,41,53,15,0,78,2,22,2,60,13,5,5,28,5,0,156,146,16
11,1992,5,8,0,46,65,10,0,113,7,14,0,57,27,1,13,32,4,4,168,186,22
11,1992,6,5,0,42,59,3,0,83,5,27,0,54,12,1,9,24,6,0,140,161,15
11,1992,7,5,1,55,59,11,0,77,4,27,0,58,12,2,13,25,4,2,156,172,20
11,1992,8,5,2,50,41,8,0,88,10,21,1,62,2,2,12,36,9,3,152,171,20
11,1992,9,7,0,41,41,9,0,65,3,12,1,68,11,2,13,33,5,4,155,131,23
11,1992,10,3,0,59,54,4,0,83,3,25,0,52,12,3,13,29,3,2,141,180,19
11,1992,11,6,0,44,56,5,0,79,2,14,0,46,13,2,15,30,7,8,145,152,23
11,1992,12,1,0,31,35,2,0,90,0,16,0,53,10,2,5,23,2,5,118,142,8
11,1993,1,6,0,21,48,2,0,92,3,11,0,55,1,2,11,23,5,5,133,135,19
11,1993,2,1,1,24,48,7,0,78,0,21,1,34,14,3,3,32,6,7,129,126,8
11,1993,3,3,1,23,45,3,0,87,0,14,0,45,2,1,3,23,4,6,123,127,7
11,1993,4,6,3,25,45,6,0,72,1,13,1,67,13,1,4,33,3,4,158,114,12
11,1993,5,2,5,31,35,3,0,80,0,14,0,63,8,2,2,24,6,8,138,127,6
11,1993,6,4,3,31,34,5,0,85,2,28,0,66,23,1,12,32,3,13,153,156,17
11,1993,7,4,3,32,58,15,0,97,1,18,0,58,26,1,11,35,3,8,177,158,16
11,1993,8,12,4,50,50,17,0,100,0,28,0,60,11,0,14,35,3,6,172,192,26
11,1993,9,5,1,31,32,18,0,84,1,14,0,54,2,0,9,28,9,8,141,138,14
11,1993,10,4,2,28,37,13,0,88,1,17,0,63,30,3,10,24,6,4,143,143,17
11,1993,11,2,0,53,38,10,0,79,1,11,0,43,21,2,8,21,5,10,122,151,12
11,1993,12,1,4,32,56,7,0,72,2,22,3,53,5,2,9,26,2,3,149,135,15
11,1994,1,2,0,15,41,6,0,60,0,16,1,31,19,1,7,22,6,5,105,98,11
11,1994,2,2,0,21,18,17,0,53,0,11,0,50,28,0,4,17,2,5,107,89,6
11,1994,3,1,0,29,28,13,0,80,3,18,0,48,10,3,8,18,4,2,109,135,12
11,1994,4,2,2,29,39,11,0,74,1,7,0,48,25,1,3,33,5,2,135,113,6
11,1994,5,0,1,35,54,10,0,92,0,13,0,55,23,0,7,27,5,4,151,147,7
11,1994,6,6,3,45,46,5,0,60,0,17,1,61,8,1,10,33,2,7,155,132,18
11,1994,7,7,2,42,45,14,0,74,4,18,1,75,21,0,13,32,5,3,171,147,21
11,1994,8,12,1,29,61,19,0,61,0,27,0,61,38,2,14,40,8,11,193,131,28
11,1994,9,3,2,31,46,20,0,72,0,19,0,58,80,2,6,39,4,7,172,128,11
11,1994,10,7,4,45,51,7,0,61,0,23,0,71,38,3,12,40,4,9,182,141,22
11,1994,11,7,0,55,44,12,0,61,0,25,1,55,25,0,15,23,5,8,142,156,23
11,1994,12,2,7,31,25,6,0,77,0,16,0,64,1,0,14,28,6,4,134,138,16
11,1995,1,4,1,34,47,13,0,51,1,17,0,47,11,5,14,18,7,8,134,116,23
11,1995,2,2,3,19,25,3,1,32,0,18,0,47,3,0,15,18,4,5,101,84,17
11,1995,3,5,0,27,41,17,0,53,1,17,1,70,8,1,10,25,10,14,167,107,17
11,1995,4,2,2,25,49,13,0,64,1,17,3,66,14,3,9,20,8,4,154,115,17
11,1995,5,5,4,27,54,6,0,85,0,16,0,69,11,3,9,34,9,3,170,137,17
11,1995,6,5,3,33,47,10,0,82,0,17,0,51,23,0,12,31,4,9,151,144,17
11,1995,7,3,1,36,61,11,0,96,0,26,0,80,10,4,8,26,3,6,185,166,15
11,1995,8,6,2,42,48,14,0,79,0,23,0,83,12,2,12,40,9,9,196,156,20
11,1995,9,10,2,37,50,22,0,82,2,17,1,70,15,3,7,27,5,12,183,143,21
11,1995,10,3,0,29,45,12,0,93,0,22,1,63,7,0,16,31,3,4,155,160,20
11,1995,11,1,3,28,49,9,0,84,2,36,1,57,17,2,11,31,6,7,156,159,15
11,1995,12,7,2,30,33,6,0,68,1,27,1,69,15,1,9,29,4,7,146,134,18
11,1996,1,10,1,30,30,16,0,71,0,16,0,63,8,1,12,28,4,6,144,129,23
11,1996,2,4,1,23,45,8,0,59,2,23,1,46,8,6,4,27,3,5,132,109,15
11,1996,3,5,2,33,32,11,0,48,1,16,0,57,8,1,8,35,3,6,143,105,14
11,1996,4,2,2,32,29,14,0,59,0,20,0,63,28,1,7,27,4,4,139,118,10
11,1996,5,3,3,22,44,6,0,52,0,32,0,74,11,2,6,37,4,4,168,112,11
11,1996,6,11,4,29,40,14,0,95,0,31,0,53,4,2,8,23,4,12,146,163,21
11,1996,7,7,0,33,45,19,0,77,0,13,0,62,10,2,6,44,3,10,180,129,15
11,1996,8,3,1,13,27,17,0,70,3,30,0,66,11,2,13,29,4,3,143,126,18
11,1996,9,1,2,22,35,19,0,82,0,26,0,69,8,0,4,23,8,5,153,134,5
11,1996,10,11,3,21,36,15,0,72,0,25,0,55,15,1,8,20,2,11,140,126,20
11,1996,11,6,2,21,40,17,0,77,0,24,1,39,11,2,12,19,1,3,120,134,21
11,1996,12,5,1,37,37,9,0,63,0,27,0,45,5,2,15,23,7,9,124,142,22
11,1997,1,3,2,15,28,14,0,44,0,20,0,65,9,0,13,23,7,5,137,92,16
11,1997,2,3,1,21,28,15,0,41,0,15,1,30,8,1,12,20,3,7,101,89,17
11,1997,3,5,0,25,40,19,0,51,0,26,0,56,10,0,9,17,2,6,138,111,14
11,1997,4,4,0,23,40,9,0,52,0,18,1,51,10,0,10,16,4,9,125,103,15
11,1997,5,5,0,22,53,25,0,56,1,23,1,59,11,3,7,28,8,7,172,108,16
11,1997,6,5,0,28,39,20,0,57,0,28,0,62,12,1,5,21,5,9,151,118,11
11,1997,7,2,1,26,43,25,0,80,0,20,0,45,15,2,11,26,1,4,144,137,15
11,1997,8,8,3,29,51,38,0,60,1,23,1,65,4,2,15,16,4,11,184,127,26
11,1997,9,2,3,33,37,28,0,58,1,30,0,51,31,0,10,15,9,11,145,131,12
11,1997,10,5,4,32,37,19,0,40,0,29,2,44,3,3,22,14,8,2,120,123,32
11,1997,11,4,2,26,52,8,0,67,0,30,1,56,3,0,20,15,6,8,141,143,25
11,1997,12,2,5,30,35,19,0,56,1,28,0,52,11,1,18,23,3,7,141,132,21
11,1998,1,2,2,22,36,13,0,60,0,20,0,58,2,2,14,16,3,7,132,116,18
11,1998,2,5,1,38,30,14,0,49,1,23,0,55,19,0,11,16,4,6,122,121,16
11,1998,3,2,3,26,39,30,0,53,0,22,0,58,23,0,11,27,12,4,161,112,13
11,1998,4,4,0,18,35,31,0,63,1,23,0,68,3,0,2,15,11,10,159,106,6
11,1998,5,7,2,23,51,51,0,73,0,15,0,77,13,0,7,22,5,7,210,118,14
11,1998,6,8,1,23,60,32,0,71,0,23,0,78,10,1,10,23,1,10,204,127,19
11,1998,7,5,0,29,43,35,0,75,0,29,0,69,10,0,8,26,5,9,182,141,13
11,1998,8,1,9,37,40,41,0,85,0,20,0,58,3,2,15,25,2,8,181,157,18
11,1998,9,2,8,28,32,31,0,54,0,18,0,63,13,0,8,22,5,6,162,108,10
11,1998,10,4,1,25,38,31,0,42,0,24,0,63,29,1,11,20,1,12,165,102,16
11,1998,11,1,1,21,32,17,0,67,0,25,0,47,1,0,8,20,3,2,119,121,9
11,1998,12,5,1,25,28,15,0,70,0,19,0,43,8,0,8,12,2,5,104,122,13
11,1999,1,4,1,13,34,17,0,38,0,22,0,47,1,0,7,17,5,5,121,80,11
11,1999,2,1,2,20,31,22,0,56,1,15,0,46,7,0,9,8,2,4,113,100,10
11,1999,3,4,0,16,26,21,0,49,0,14,1,46,6,1,5,16,4,6,115,84,11
11,1999,4,4,4,11,37,24,0,45,0,16,1,64,8,1,6,20,5,4,153,78,12
11,1999,5,4,4,20,35,26,0,51,1,20,0,70,7,2,5,20,1,3,158,96,11
11,1999,6,4,5,14,45,34,0,60,1,19,1,60,3,1,10,21,4,7,172,103,16
11,1999,7,2,3,27,46,19,0,60,0,19,0,74,22,2,8,22,1,7,171,114,12
11,1999,8,3,1,30,29,25,0,57,0,20,0,55,30,0,10,27,1,5,142,117,13
11,1999,9,6,2,31,31,30,0,56,0,16,3,49,3,1,12,16,11,6,134,115,22
11,1999,10,5,4,22,35,20,0,53,0,16,0,64,10,0,10,21,4,8,152,101,15
11,1999,11,3,8,13,39,15,0,50,0,20,0,39,0,1,6,12,4,8,121,89,10
11,1999,12,2,3,19,30,13,0,57,0,19,1,54,4,1,10,11,4,4,115,105,14
11,2000,1,2,2,12,26,17,0,49,0,21,0,40,5,2,6,11,2,8,104,88,10
11,2000,2,2,2,11,30,17,0,42,1,18,0,47,2,2,6,17,1,4,117,77,10
11,2000,3,6,1,12,34,24,0,50,0,12,0,58,1,1,8,14,3,5,136,82,15
11,2000,4,2,0,15,37,22,0,61,0,17,1,38,8,1,5,11,11,2,110,98,9
11,2000,5,3,0,22,34,29,0,67,0,18,0,63,3,1,5,19,3,2,147,112,9
11,2000,6,5,2,20,46,37,0,62,0,24,0,65,8,2,11,18,4,6,174,117,18
11,2000,7,3,10,16,57,30,0,69,1,21,0,54,2,2,9,14,4,6,171,115,14
11,2000,8,1,3,20,50,33,0,75,0,22,1,48,0,0,6,13,5,8,155,123,8
11,2000,9,3,0,32,41,25,0,71,2,22,0,52,3,3,12,16,3,4,138,137,18
11,2000,10,10,7,14,55,25,0,65,0,41,1,39,3,1,9,14,2,9,149,129,21
11,2000,11,1,2,17,25,32,0,67,0,20,0,51,0,2,7,15,2,4,129,111,10
11,2000,12,4,1,15,23,11,0,49,1,17,0,41,5,3,8,8,0,5,89,89,15
11,2001,1,6,5,11,29,20,0,48,1,4,0,44,4,0,11,14,4,5,117,74,17
11,2001,2,0,0,13,25,26,0,37,0,6,0,48,1,1,4,11,3,3,113,60,5
11,2001,3,4,1,29,46,21,0,48,1,9,0,55,1,1,4,14,11,8,145,90,9
11,2001,4,3,3,32,51,24,0,62,0,14,0,55,0,0,9,10,5,6,149,117,12
11,2001,5,6,2,24,50,21,0,60,0,8,0,73,2,1,6,15,3,11,172,98,13
11,2001,6,4,5,25,32,21,0,70,1,13,0,59,1,3,8,20,4,4,141,116,15
11,2001,7,4,0,15,33,18,0,66,0,9,1,65,1,1,7,16,2,8,140,97,13
11,2001,8,3,4,22,52,32,0,57,1,11,1,64,17,1,5,22,2,5,179,95,10
11,2001,9,5,1,15,36,25,0,60,0,6,0,58,3,0,8,19,3,8,147,89,13
11,2001,10,4,2,13,53,20,0,81,0,15,0,68,7,3,9,18,2,11,172,118,16
11,2001,11,2,1,18,35,20,0,96,0,8,0,57,0,3,9,10,3,6,129,131,14
11,2001,12,5,0,16,35,18,0,87,2,5,0,35,3,0,9,16,3,7,111,117,14
12,1991,1,0,0,11,58,1,0,68,3,16,0,65,1,1,3,17,1,0,141,98,4
12,1991,2,0,3,28,39,2,0,45,3,14,1,60,0,2,2,17,1,2,123,89,5
12,1991,3,1,3,21,83,0,0,69,4,21,0,54,0,0,1,19,1,0,159,112,2
12,1991,4,1,1,35,40,1,0,92,3,11,0,44,0,3,4,23,1,3,112,142,8
12,1991,5,2,3,20,57,0,0,80,3,9,0,64,0,1,3,26,4,0,150,112,6
12,1991,6,2,0,25,60,2,0,71,1,11,0,81,1,2,8,26,6,0,169,115,12
12,1991,7,1,0,20,53,3,0,104,3,14,0,56,3,0,3,20,3,2,134,141,4
12,1991,8,2,0,27,68,0,0,106,2,18,0,70,2,3,3,25,5,0,163,154,8
12,1991,9,0,1,21,34,1,0,74,3,19,0,69,2,1,5,16,2,0,121,119,6
12,1991,10,2,1,24,61,1,0,102,2,16,0,56,4,1,4,25,2,1,145,146,7
12,1991,11,2,3,20,40,4,0,84,3,21,0,52,0,0,4,11,8,2,112,129,6
12,1991,12,1,0,25,53,1,0,83,5,14,1,49,1,1,9,10,3,1,114,131,12
12,1992,1,1,0,18,43,1,0,94,2,27,0,41,1,0,7,16,0,3,104,146,8
12,1992,2,0,0,16,33,1,0,72,1,21,0,45,1,2,6,16,4,0,95,115,8
12,1992,3,2,0,14,31,0,0,65,3,18,0,41,0,1,4,13,4,2,87,101,7
12,1992,4,2,0,20,43,0,0,57,3,18,0,40,0,2,1,16,1,0,99,96,5
12,1992,5,3,0,23,52,0,0,78,3,15,0,45,1,1,1,22,4,1,120,117,5
12,1992,6,2,0,26,42,1,0,98,3,8,0,42,1,1,0,22,1,3,110,132,3
12,1992,7,4,2,42,44,1,0,98,2,9,0,55,0,0,3,9,6,1,112,152,7
12,1992,8,1,0,38,55,1,0,92,3,14,0,42,0,1,6,25,6,1,124,150,8
12,1992,9,2,2,24,42,1,0,79,1,11,0,43,1,0,4,14,3,2,104,118,6
12,1992,10,0,0,28,50,0,0,66,2,22,0,48,3,0,3,15,1,2,115,119,3
12,1992,11,1,1,34,51,0,0,71,0,25,0,55,1,0,5,14,1,2,123,135,6
12,1992,12,3,0,22,33,0,0,80,3,7,0,37,0,0,3,16,0,6,92,112,6
12,1993,1,0,1,15,31,1,0,59,0,5,0,39,0,2,5,18,1,1,91,84,7
12,1993,2,1,1,15,37,0,0,49,1,22,0,28,0,4,1,14,1,0,80,87,6
12,1993,3,3,3,19,49,1,0,56,0,16,0,47,0,0,3,13,0,3,116,94,6
12,1993,4,0,0,25,36,2,0,76,0,10,0,36,4,0,3,13,1,1,88,114,3
12,1993,5,1,1,30,47,2,0,70,1,8,0,29,0,0,4,18,2,0,97,112,5
12,1993,6,1,0,23,40,0,0,99,1,17,0,48,1,0,2,22,4,1,111,141,3
12,1993,7,2,3,34,40,1,0,89,0,19,0,48,0,2,4,17,1,5,114,146,8
12,1993,8,3,2,18,49,5,0,80,0,9,0,57,1,2,4,19,2,3,135,111,9
12,1993,9,0,1,21,36,2,0,62,0,11,0,37,3,1,2,10,3,1,87,96,3
12,1993,10,1,0,26,34,4,0,58,0,25,0,47,1,1,3,11,4,2,98,112,5
12,1993,11,3,1,25,31,0,0,56,0,11,0,38,1,1,3,17,2,0,87,95,7
12,1993,12,1,1,31,26,6,0,68,0,11,9,41,1,1,4,16,2,4,94,114,15
12,1994,1,2,1,11,31,4,0,63,0,13,0,34,1,0,6,10,5,3,83,93,8
12,1994,2,2,46,8,21,6,0,50,0,11,0,36,2,0,4,12,1,1,122,73,6
12,1994,3,0,1,9,30,4,0,78,0,15,0,37,2,2,7,11,2,1,84,109,9
12,1994,4,1,1,15,36,6,0,57,0,9,0,37,4,0,2,16,1,1,97,83,3
12,1994,5,0,3,25,51,9,0,91,0,10,0,40,5,0,3,20,3,3,126,129,3
12,1994,6,2,0,18,43,8,0,76,0,17,0,48,0,2,3,19,6,2,120,114,7
12,1994,7,3,1,28,39,7,0,102,3,18,0,51,2,0,2,20,5,3,121,150,5
12,1994,8,4,1,36,43,3,0,81,0,10,0,38,1,1,3,13,7,3,101,130,8
12,1994,9,2,2,26,29,3,0,73,1,14,0,40,4,0,5,19,3,5,98,118,7
12,1994,10,0,1,28,38,3,0,66,0,22,0,41,2,0,7,21,5,5,109,123,7
12,1994,11,1,1,26,45,3,0,70,0,17,0,44,4,1,7,16,5,7,116,120,9
12,1994,12,0,0,17,29,2,0,70,1,11,0,39,3,1,6,10,4,1,81,104,7
12,1995,1,2,1,15,24,2,0,61,1,11,0,39,4,0,5,13,7,9,88,92,7
12,1995,2,2,0,10,20,1,2,41,1,16,0,38,0,0,5,9,4,3,71,72,7
12,1995,3,3,0,18,28,3,0,50,0,13,0,37,0,1,3,12,1,5,85,84,7
12,1995,4,0,2,12,25,6,0,63,2,14,0,31,0,6,6,13,1,6,83,95,12
12,1995,5,0,0,9,34,4,0,75,0,10,0,48,3,1,7,17,3,10,113,101,8
12,1995,6,0,0,15,30,2,0,86,0,12,0,51,1,0,4,15,6,4,102,117,4
12,1995,7,2,1,20,30,3,0,81,0,8,0,57,1,0,4,14,3,5,110,113,6
12,1995,8,2,1,23,25,5,0,86,1,11,0,56,0,0,10,15,2,2,104,130,12
12,1995,9,4,0,18,35,2,0,83,1,6,0,59,1,0,4,25,2,5,126,111,8
12,1995,10,4,1,26,38,2,0,98,0,15,0,56,0,0,8,13,6,8,118,147,12
12,1995,11,4,0,20,34,3,0,64,1,14,0,64,1,1,3,15,3,4,120,101,8
12,1995,12,7,0,18,41,3,0,61,1,15,0,56,1,0,7,19,3,3,122,101,14
12,1996,1,2,1,13,33,2,0,60,0,16,0,46,1,1,4,14,2,2,98,93,7
12,1996,2,1,0,14,30,2,0,73,0,15,0,45,0,0,5,15,4,1,93,107,6
12,1996,3,3,2,14,30,7,0,65,0,10,2,53,1,2,1,13,4,1,106,90,8
12,1996,4,1,0,13,23,5,0,57,0,19,0,43,1,0,5,13,2,4,88,94,6
12,1996,5,0,1,24,41,3,0,60,1,20,0,59,1,0,3,20,4,5,129,107,3
12,1996,6,0,1,21,43,8,0,77,0,14,0,59,0,2,4,22,4,5,138,116,6
12,1996,7,1,2,33,51,4,0,74,0,16,0,72,1,2,3,24,7,0,153,126,6
12,1996,8,2,1,13,27,8,0,101,1,19,0,52,0,5,1,21,7,5,114,134,8
12,1996,9,2,0,30,38,13,0,70,0,9,0,41,3,0,3,12,12,6,110,112,5
12,1996,10,2,2,16,29,5,0,82,1,15,0,48,4,1,3,12,4,3,99,116,6
12,1996,11,1,0,14,20,2,0,66,1,12,0,46,2,3,4,11,2,3,82,96,8
12,1996,12,0,1,19,32,4,0,76,0,18,0,29,3,0,3,13,2,2,81,116,3
12,1997,1,0,0,14,40,4,0,67,1,18,2,45,2,1,3,8,2,1,98,102,6
12,1997,2,0,0,11,22,4,0,62,0,13,0,36,3,0,4,13,1,2,77,90,4
12,1997,3,1,1,9,24,7,0,56,1,14,0,53,4,0,12,14,2,3,102,91,13
12,1997,4,1,0,21,38,3,0,43,0,13,0,36,1,0,4,14,2,3,94,81,5
12,1997,5,0,0,16,40,3,0,66,0,14,0,50,0,0,2,16,0,2,111,98,2
12,1997,6,1,0,22,27,5,0,60,0,6,0,46,0,0,5,13,4,2,93,93,6
12,1997,7,0,2,10,44,7,0,77,0,14,0,57,1,0,8,12,1,2,124,109,8
12,1997,8,0,1,15,42,4,0,53,0,16,0,45,0,0,7,8,1,3,103,91,7
12,1997,9,3,2,13,35,5,0,75,0,24,0,47,0,0,5,4,4,4,97,117,8
12,1997,10,2,1,6,34,3,0,68,0,28,0,41,0,0,7,11,4,5,95,109,9
12,1997,11,0,1,11,27,3,0,70,0,14,2,42,0,1,17,9,1,7,89,112,20
12,1997,12,3,0,20,34,3,0,70,0,14,0,42,1,0,8,18,0,5,102,112,11
12,1998,1,1,1,14,31,5,0,74,3,6,0,38,0,0,8,20,4,3,98,102,9
12,1998,2,0,0,15,32,6,0,79,0,13,1,39,2,2,3,10,1,2,89,110,6
12,1998,3,0,1,16,33,9,0,62,2,15,0,44,0,1,0,19,0,1,107,93,1
12,1998,4,2,2,14,20,7,0,57,0,6,0,45,0,1,2,13,3,2,89,79,5
12,1998,5,1,0,19,27,7,0,93,1,8,0,49,2,0,5,21,1,3,107,125,6
12,1998,6,1,2,16,27,6,0,69,0,10,0,66,3,1,10,19,3,3,123,105,12
12,1998,7,1,1,19,47,7,0,55,0,12,0,43,1,0,4,16,3,2,116,90,5
12,1998,8,1,0,23,25,7,0,83,0,11,0,46,0,4,5,16,4,2,96,122,10
12,1998,9,1,5,32,30,4,0,60,0,10,0,44,1,3,3,12,1,2,97,105,7
12,1998,10,1,1,15,36,4,0,44,1,15,0,42,2,1,6,17,4,3,103,80,8
12,1998,11,2,1,22,27,4,0,56,0,5,0,46,1,0,1,9,1,3,90,84,3
12,1998,12,0,0,10,38,8,0,58,0,14,0,40,0,2,2,15,2,5,106,84,4
12,1999,1,1,0,20,24,5,0,64,1,14,1,35,0,0,5,9,2,1,74,103,7
12,1999,2,2,1,10,30,7,0,46,0,13,0,37,0,1,4,7,3,2,84,73,7
12,1999,3,0,1,11,18,5,0,32,0,9,0,32,1,1,2,9,2,3,68,54,3
12,1999,4,0,0,10,23,1,0,47,0,12,1,53,0,3,1,6,1,1,84,70,5
12,1999,5,1,1,9,22,6,0,50,0,10,0,37,1,0,3,11,2,4,81,72,4
12,1999,6,2,1,12,31,6,0,44,1,10,0,45,1,0,2,16,1,1,100,68,4
12,1999,7,1,0,33,25,8,0,57,0,15,0,49,0,2,4,17,2,4,103,109,7
12,1999,8,0,0,19,26,4,0,58,1,9,0,36,3,0,3,16,0,2,84,89,3
12,1999,9,2,0,23,21,3,0,60,1,5,0,40,0,0,4,14,4,3,81,92,6
12,1999,10,1,0,22,34,7,0,50,1,12,0,44,0,1,4,12,2,2,99,88,6
12,1999,11,1,0,17,25,6,0,59,1,8,0,34,0,0,1,19,1,2,86,85,2
12,1999,12,2,1,15,25,3,0,52,0,12,0,37,0,0,3,9,3,2,77,82,5
12,2000,1,3,0,20,22,2,0,61,1,18,1,39,1,1,5,10,1,5,78,104,10
12,2000,2,0,1,8,28,4,0,35,0,15,0,41,0,0,3,5,2,1,80,61,3
12,2000,3,3,0,14,28,1,0,55,0,6,1,39,1,2,7,10,3,3,81,82,13
12,2000,4,1,1,13,38,3,0,57,0,4,0,46,3,0,2,8,3,3,99,76,3
12,2000,5,1,0,17,36,7,0,66,0,13,0,44,1,1,1,7,1,1,95,97,3
12,2000,6,1,1,16,34,1,0,60,1,8,0,44,0,0,4,16,0,4,100,88,5
12,2000,7,2,0,11,32,2,0,70,0,9,0,51,0,0,8,9,3,3,97,98,10
12,2000,8,0,0,17,45,3,0,62,0,7,0,47,1,0,6,9,6,3,107,92,6
12,2000,9,1,0,16,20,5,0,59,1,10,0,49,1,0,11,3,1,4,81,96,12
12,2000,10,3,3,8,43,4,0,80,0,24,0,36,2,0,6,12,1,0,98,118,9
12,2000,11,2,0,11,29,3,0,77,1,13,0,34,1,0,4,10,2,1,77,105,6
12,2000,12,1,1,8,18,2,0,44,0,13,0,42,0,0,10,8,0,2,73,75,11
12,2001,1,3,0,12,25,3,0,50,0,3,0,43,0,1,3,5,2,1,77,68,7
12,2001,2,1,2,5,19,2,0,41,0,6,0,44,0,0,3,7,3,0,74,55,4
12,2001,3,3,0,7,30,3,0,40,1,4,0,40,0,0,4,6,2,5,84,55,7
12,2001,4,3,0,15,35,4,0,50,0,6,1,41,0,1,3,10,3,4,94,74,8
12,2001,5,1,3,15,27,2,0,76,2,2,0,40,0,1,2,14,1,4,90,95,4
12,2001,6,2,0,12,27,2,0,83,0,7,0,49,0,2,4,7,7,5,90,106,8
12,2001,7,2,2,9,37,15,0,91,0,3,0,45,0,0,5,14,2,3,116,108,7
12,2001,8,3,0,16,37,5,0,67,1,6,0,50,0,1,1,13,6,3,108,90,5
12,2001,9,2,0,6,42,3,0,49,1,4,1,39,3,0,7,12,2,2,98,66,10
12,2001,10,6,2,13,32,2,0,62,0,4,0,39,0,0,6,13,2,1,89,85,12
12,2001,11,4,0,10,27,3,0,73,0,2,0,43,0,1,6,9,6,1,83,91,11
12,2001,12,2,1,14,30,4,0,64,0,3,0,40,0,0,5,12,3,4,91,86,7
21,1991,1,2,0,13,10,5,0,51,1,7,0,23,10,0,2,7,35,4,49,73,4
21,1991,2,0,1,14,15,2,0,45,1,7,1,17,8,1,1,5,33,1,41,67,3
21,1991,3,2,1,26,17,1,0,58,3,6,0,24,2,1,0,17,24,3,63,90,3
21,1991,4,4,0,21,23,5,0,60,6,8,0,27,8,1,6,13,15,0,68,95,11
21,1991,5,1,0,23,23,11,0,75,6,6,1,22,6,0,4,17,14,1,74,108,6
21,1991,6,5,1,18,23,8,0,51,3,2,0,23,19,0,5,10,9,2,67,76,10
21,1991,7,3,2,17,24,4,0,89,1,6,1,23,33,0,5,17,7,0,70,117,9
21,1991,8,4,2,19,24,9,0,90,4,3,0,25,10,2,4,12,17,1,73,116,10
21,1991,9,2,1,13,19,9,0,62,5,6,0,22,9,1,6,13,15,1,65,87,9
21,1991,10,6,1,23,29,9,0,79,1,6,1,25,17,0,9,10,7,2,76,117,16
21,1991,11,2,1,16,35,2,0,67,5,3,0,24,4,0,8,9,18,1,72,94,10
21,1991,12,3,0,28,23,3,0,79,4,5,0,16,5,0,4,14,21,4,60,116,7
21,1992,1,5,1,28,33,7,0,96,1,8,1,16,7,1,10,10,19,3,70,142,17
21,1992,2,2,2,16,24,2,0,50,3,5,0,21,1,1,2,11,27,0,60,73,5
21,1992,3,1,0,10,15,5,0,66,3,5,0,26,3,0,4,20,27,2,68,85,5
21,1992,4,2,0,15,45,2,0,59,1,3,0,31,3,1,3,18,18,0,96,80,6
21,1992,5,2,0,19,49,5,0,52,5,9,0,23,4,1,9,16,7,1,94,89,12
21,1992,6,2,2,21,46,4,0,63,5,8,0,35,1,0,7,18,10,0,105,99,9
21,1992,7,6,1,20,38,6,0,68,3,11,0,31,5,0,11,12,7,2,90,110,17
21,1992,8,2,0,28,36,4,0,79,2,2,0,27,0,2,8,13,14,1,81,117,12
21,1992,9,4,1,28,28,8,0,80,7,12,0,33,3,1,9,18,11,2,90,129,14
21,1992,10,8,0,12,19,3,0,68,1,14,0,28,0,0,7,16,10,9,75,101,15
21,1992,11,2,1,29,23,17,0,66,0,7,0,9,5,0,4,9,15,2,61,106,6
21,1992,12,1,4,27,22,14,0,69,1,2,0,28,0,0,5,19,21,4,91,103,6
21,1993,1,2,1,18,17,4,0,50,0,10,0,29,0,0,8,9,11,3,63,86,10
21,1993,2,2,2,27,23,5,0,46,0,6,0,18,1,1,8,14,31,4,66,87,11
21,1993,3,2,2,11,14,6,0,41,0,8,1,26,4,2,4,9,17,3,60,64,9
21,1993,4,7,2,16,16,6,0,59,0,6,0,19,1,0,11,15,14,5,63,92,18
21,1993,5,2,1,17,21,11,0,78,1,8,0,19,4,0,6,14,16,6,72,109,8
21,1993,6,2,3,23,16,10,0,56,1,6,0,23,2,2,3,16,5,5,73,88,7
