BEAT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MVTHEFT,MURDMANS,DISCONDUCT,PROST,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1V,P1P
259,1991,12,0,0,9,12,1,0,39,1,0,14,0,1,3,4,0,0,31,4,52
259,1992,1,0,0,9,19,0,0,54,3,0,7,0,0,3,4,1,0,30,3,69
259,1992,2,0,0,8,13,1,0,28,5,0,18,0,1,5,4,3,0,36,6,46
259,1992,3,0,0,9,16,0,0,20,3,0,21,0,0,0,5,2,0,42,0,32
259,1992,4,0,0,5,14,2,0,36,1,0,24,0,1,3,3,1,0,43,4,45
259,1992,5,0,0,7,6,1,0,40,4,0,20,0,0,4,7,0,1,35,4,55
259,1992,6,1,2,16,10,0,0,34,2,0,22,0,3,3,6,0,0,40,7,55
259,1992,7,0,0,5,20,1,0,27,3,0,11,1,0,4,7,2,0,39,4,39
259,1992,8,2,0,9,9,1,0,36,3,0,15,0,0,4,6,1,0,31,6,52
259,1992,9,1,0,9,14,0,0,44,2,0,10,0,0,7,2,1,1,27,8,62
259,1992,10,0,0,5,14,0,0,32,4,0,18,0,0,2,6,0,0,38,2,43
259,1992,11,0,0,3,13,0,0,33,8,0,10,0,0,6,4,2,0,27,6,50
259,1992,12,0,0,5,7,1,0,38,12,0,11,0,1,2,5,1,0,24,3,57
259,1993,1,0,0,6,9,0,0,30,5,0,14,0,0,4,4,1,4,31,4,45
259,1993,2,0,0,9,16,0,0,25,9,0,9,0,0,3,7,2,0,32,3,46
259,1993,3,1,0,8,7,0,0,32,4,0,17,0,0,3,3,1,2,29,4,47
259,1993,4,0,0,11,16,0,0,18,1,0,16,0,0,6,4,0,1,37,6,36
259,1993,5,0,0,11,11,2,0,49,5,0,13,0,0,1,3,1,1,30,1,66
259,1993,6,0,0,15,12,0,0,42,3,0,7,0,0,1,3,0,1,23,1,61
259,1993,7,1,0,9,14,0,0,23,4,1,14,0,0,4,5,1,0,33,6,40
259,1993,8,2,0,6,6,0,0,29,3,0,15,0,1,4,6,1,1,28,7,42
259,1993,9,1,0,7,12,1,0,32,6,0,10,0,0,1,2,2,1,26,2,46
259,1993,10,0,0,5,20,0,0,45,4,0,17,0,1,4,4,2,0,41,5,58
259,1993,11,0,0,4,11,0,0,38,3,0,7,0,0,3,6,1,1,25,3,48
259,1993,12,1,0,6,4,1,0,30,2,0,16,1,0,3,2,3,0,23,4,41
259,1994,1,0,0,4,8,1,0,29,3,0,4,0,0,1,5,2,0,18,1,37
259,1994,2,1,0,3,3,0,0,23,1,0,9,0,1,3,3,1,0,15,5,30
259,1994,3,0,0,3,7,1,0,28,1,0,11,0,0,1,7,2,1,27,1,33
259,1994,4,0,0,1,11,1,0,24,2,1,6,0,0,5,2,3,1,21,6,32
259,1994,5,0,0,6,9,0,0,33,4,0,10,0,0,2,4,2,1,24,2,45
259,1994,6,1,0,7,7,2,0,27,6,0,5,0,0,0,7,1,1,22,1,40
259,1994,7,0,0,11,13,0,0,30,2,0,11,1,0,8,5,2,0,29,8,51
259,1994,8,0,0,10,14,0,0,37,3,0,12,0,1,8,6,4,0,32,9,58
259,1994,9,0,1,4,13,0,0,40,2,0,13,0,0,2,2,2,0,29,2,48
259,1994,10,0,1,7,15,1,0,23,1,0,8,1,2,3,1,4,0,26,5,34
259,1994,11,2,0,5,5,0,0,40,0,0,15,0,2,2,3,3,2,25,6,47
259,1994,12,0,0,9,8,0,0,36,4,0,13,0,1,4,3,3,1,25,5,53
259,1995,1,0,1,6,5,0,0,40,2,0,10,0,0,7,0,1,0,16,7,55
259,1995,2,1,0,1,5,0,0,36,6,0,15,1,1,2,3,4,0,23,4,45
259,1995,3,0,0,4,6,0,0,44,7,0,12,0,0,1,0,4,1,19,1,56
259,1995,4,0,1,3,7,0,0,40,2,0,8,0,1,3,5,3,1,22,4,48
259,1995,5,0,0,5,11,0,0,49,5,0,13,1,0,1,11,3,0,35,1,60
259,1995,6,1,0,1,9,0,0,35,6,0,24,0,0,2,9,3,1,43,3,44
259,1995,7,0,0,5,7,1,0,41,5,0,16,1,0,2,3,3,0,27,2,53
259,1995,8,0,2,13,11,1,0,46,7,0,13,2,0,8,7,6,2,36,8,74
259,1995,9,0,1,5,7,1,0,31,7,0,15,1,0,3,11,1,1,36,3,46
259,1995,10,0,0,16,9,0,0,42,7,0,16,0,1,4,4,3,1,30,5,69
259,1995,11,0,0,7,16,0,0,47,5,0,13,0,0,4,2,2,1,32,4,63
259,1995,12,2,0,5,6,1,0,30,1,0,18,0,0,5,5,5,2,32,7,41
259,1996,1,0,0,7,6,1,0,31,6,0,15,0,0,3,4,6,1,27,3,47
259,1996,2,0,0,3,7,0,0,32,3,0,10,1,0,0,2,2,1,20,0,38
259,1996,3,0,0,4,7,0,0,25,5,0,14,0,0,2,4,2,1,26,2,36
259,1996,4,1,0,4,3,2,0,20,3,0,15,0,0,5,4,0,1,25,6,32
259,1996,5,1,0,2,11,0,0,41,4,0,17,0,0,2,4,3,2,34,3,49
259,1996,6,0,0,5,7,3,0,32,3,0,13,1,0,0,1,1,1,25,0,40
259,1996,7,2,0,3,8,1,0,44,4,0,15,1,2,2,7,4,0,31,6,53
259,1996,8,0,1,3,8,4,0,48,2,0,10,0,0,1,5,3,0,28,1,54
259,1996,9,0,0,6,17,3,0,34,1,0,15,1,1,7,4,8,1,40,8,48
259,1996,10,0,2,12,20,7,0,45,3,0,21,0,0,3,3,2,0,53,3,63
259,1996,11,0,1,2,3,3,0,24,2,0,12,1,0,1,1,3,3,23,1,29
259,1996,12,0,0,11,8,1,0,24,2,0,15,0,0,3,2,2,3,29,3,40
259,1997,1,1,0,1,10,2,0,29,3,0,16,0,0,4,8,3,1,37,5,37
259,1997,2,0,0,2,7,2,0,28,5,0,7,2,0,0,4,1,1,21,0,35
259,1997,3,0,0,4,10,1,0,27,5,0,19,1,0,3,1,2,0,31,3,39
259,1997,4,0,0,5,11,3,0,29,2,0,12,0,0,2,0,1,1,27,2,38
259,1997,5,0,0,11,6,1,0,38,2,0,10,0,0,0,1,1,0,18,0,51
259,1997,6,0,0,3,3,1,0,32,1,0,9,1,0,3,2,5,1,16,3,39
259,1997,7,0,0,6,10,0,0,37,3,0,8,0,1,1,0,3,3,21,2,47
259,1997,8,0,0,5,11,0,0,27,1,0,7,0,1,1,4,4,0,22,2,34
259,1997,9,0,0,5,11,1,0,34,2,0,7,2,0,5,1,1,0,20,5,46
259,1997,10,0,0,5,10,0,0,35,3,0,11,0,0,3,1,0,0,22,3,46
259,1997,11,1,0,7,20,1,0,44,1,0,7,0,0,3,5,1,1,34,4,55
259,1997,12,0,0,8,16,0,0,49,4,0,9,0,1,4,2,1,0,27,5,65
259,1998,1,0,0,6,9,0,0,29,3,0,12,0,0,2,1,1,0,22,2,40
259,1998,2,0,0,7,7,0,0,30,3,0,10,0,0,5,1,1,1,19,5,45
259,1998,3,0,0,1,7,0,0,38,5,0,10,0,0,4,1,1,0,18,4,48
259,1998,4,0,0,2,9,0,0,23,3,0,4,1,3,2,2,1,0,15,5,30
259,1998,5,0,0,3,11,2,0,53,5,0,3,2,0,3,3,2,0,19,3,64
259,1998,6,0,0,3,12,1,0,19,3,1,10,0,0,1,2,1,4,29,2,26
259,1998,7,0,0,4,6,1,0,37,2,0,13,1,0,2,4,0,0,24,2,45
259,1998,8,1,1,3,4,2,0,35,2,0,11,0,1,2,2,2,1,21,4,42
259,1998,9,0,0,3,11,0,0,43,2,0,14,0,1,3,3,1,0,28,4,51
259,1998,10,0,0,5,22,0,0,61,3,0,10,0,0,2,1,1,0,33,2,71
259,1998,11,0,0,3,4,0,0,38,2,0,9,0,1,1,0,2,0,13,2,44
259,1998,12,0,0,2,9,0,0,43,4,0,8,0,0,3,4,0,3,24,3,52
259,1999,1,1,0,2,11,1,0,35,3,0,4,0,0,0,2,0,0,18,1,40
259,1999,2,1,0,3,5,1,0,20,6,0,10,0,0,3,1,0,1,18,4,32
259,1999,3,0,0,2,11,4,0,27,3,0,3,0,0,3,3,1,0,21,3,35
259,1999,4,0,0,1,12,4,0,31,5,0,9,1,0,0,2,1,0,27,0,37
259,1999,5,0,0,1,15,1,0,52,4,0,9,0,0,3,2,0,0,27,3,60
259,1999,6,0,0,6,12,0,0,39,3,0,11,0,0,2,1,0,1,25,2,50
259,1999,7,0,0,10,9,5,0,25,2,0,13,0,0,2,5,0,1,33,2,39
259,1999,8,3,0,4,5,5,0,28,7,0,14,0,0,2,2,0,0,26,5,41
259,1999,9,0,0,3,6,5,0,24,4,0,14,0,2,3,1,3,0,26,5,34
259,1999,10,1,0,5,10,0,0,34,4,0,13,0,0,2,1,1,0,24,3,45
259,1999,11,0,0,5,6,0,0,27,2,0,11,0,0,0,4,0,0,21,0,34
259,1999,12,0,0,1,13,0,0,27,3,0,5,0,0,1,2,0,0,20,1,32
259,2000,1,2,0,5,7,1,0,27,3,0,7,0,0,3,5,2,1,21,5,38
259,2000,2,0,0,4,8,0,0,27,2,0,11,0,0,7,6,0,0,25,7,40
259,2000,3,0,0,2,15,2,0,29,3,0,6,0,0,0,3,1,1,27,0,34
259,2000,4,1,0,6,7,0,0,29,2,0,15,0,0,2,1,0,1,24,3,39
259,2000,5,0,0,3,13,1,0,44,1,0,12,0,0,0,3,1,0,29,0,48
259,2000,6,2,0,7,11,1,0,42,7,0,9,0,0,1,3,2,0,24,3,57
259,2000,7,1,0,4,19,0,0,54,2,0,8,0,0,4,2,0,0,29,5,64
259,2000,8,0,0,3,13,0,0,45,0,0,14,0,0,1,4,0,1,32,1,49
259,2000,9,0,0,7,13,1,0,47,5,0,6,0,0,1,2,2,1,23,1,60
259,2000,10,0,0,5,12,0,0,59,2,0,4,0,0,2,4,0,0,20,2,68
259,2000,11,0,0,2,20,0,0,70,5,0,7,0,1,1,1,0,0,28,2,78
259,2000,12,0,0,2,14,0,0,42,2,0,7,0,0,1,0,0,0,21,1,47
259,2001,1,1,0,6,8,0,0,36,0,0,7,0,0,3,2,1,0,17,4,45
259,2001,2,0,0,1,7,1,0,23,0,0,6,0,0,1,3,2,1,18,1,25
259,2001,3,2,0,2,7,0,0,38,1,0,13,0,0,2,1,1,0,21,4,43
259,2001,4,0,0,2,9,1,0,23,0,0,6,0,0,1,3,0,0,19,1,26
259,2001,5,1,0,1,8,2,0,30,0,0,7,1,0,3,2,1,0,19,4,34
259,2001,6,1,0,8,8,3,0,22,0,0,11,0,1,1,0,2,0,22,3,31
259,2001,7,0,0,6,8,4,0,36,0,0,11,0,0,1,1,2,0,24,1,43
259,2001,8,0,0,4,14,3,0,36,3,0,10,0,0,3,4,1,0,31,3,46
259,2001,9,1,1,2,7,0,0,38,0,0,11,0,0,0,3,0,1,23,1,40
259,2001,10,2,0,3,7,1,0,16,0,0,9,0,0,1,1,2,0,18,3,20
259,2001,11,1,0,1,4,0,0,28,0,0,9,0,0,0,2,0,0,15,1,29
259,2001,12,1,0,1,13,0,0,32,1,0,10,1,0,3,1,1,0,24,4,37
261,1991,1,0,0,9,46,0,0,48,12,0,49,1,1,3,10,1,0,105,4,72
261,1991,2,0,3,19,30,2,0,29,13,0,39,0,2,2,12,0,2,88,4,63
261,1991,3,1,3,14,54,0,0,52,14,0,34,0,0,1,14,1,0,105,2,81
261,1991,4,1,0,22,29,1,0,66,6,0,32,0,2,2,16,0,1,79,5,96
261,1991,5,2,3,15,34,0,0,59,4,0,39,0,1,3,13,2,0,89,6,81
261,1991,6,1,0,11,35,1,0,45,8,0,39,1,1,5,15,4,0,90,7,69
261,1991,7,1,0,14,30,2,0,63,11,0,40,3,0,2,13,2,1,86,3,90
261,1991,8,0,0,23,51,0,0,87,15,0,41,2,3,1,18,4,0,110,4,126
261,1991,9,0,1,15,22,1,0,55,13,0,42,2,1,4,13,2,0,79,5,87
261,1991,10,0,0,18,49,1,0,80,15,0,34,2,1,4,12,2,1,97,5,117
261,1991,11,1,3,13,25,3,0,59,17,0,37,0,0,3,5,6,1,74,4,92
261,1991,12,0,0,12,41,1,0,65,14,0,27,1,1,8,8,1,1,78,9,99
261,1992,1,1,0,10,30,1,0,67,18,0,25,1,0,6,9,0,1,66,7,101
261,1992,2,0,0,15,23,1,0,56,17,0,29,0,2,4,11,3,0,64,6,92
261,1992,3,1,0,11,18,0,0,48,14,0,23,0,1,4,9,3,1,51,6,77
261,1992,4,2,0,17,34,0,0,47,13,0,26,0,2,0,8,1,0,68,4,77
261,1992,5,2,0,14,35,0,0,47,9,0,29,1,1,1,12,4,1,77,4,71
261,1992,6,1,0,19,28,0,0,74,8,0,21,0,0,0,12,0,1,62,1,101
261,1992,7,4,1,34,29,1,0,77,6,0,31,0,0,3,3,3,1,66,7,120
261,1992,8,1,0,30,42,1,0,70,11,0,31,0,1,6,19,4,1,94,8,117
261,1992,9,1,1,15,30,1,0,60,9,0,29,1,0,4,12,2,2,75,5,88
261,1992,10,0,0,20,37,0,0,51,18,0,32,3,0,2,5,1,2,76,2,91
261,1992,11,1,0,24,30,0,0,50,16,0,27,1,0,5,8,1,2,67,6,95
261,1992,12,3,0,15,22,0,0,54,7,0,27,0,0,3,6,0,4,59,6,79
261,1993,1,0,1,12,18,1,0,40,4,0,18,0,2,5,7,1,0,45,7,61
261,1993,2,1,1,10,30,0,0,38,19,0,17,0,4,1,7,1,0,55,6,68
261,1993,3,3,1,15,38,1,0,45,15,0,29,0,0,3,8,0,3,80,6,78
261,1993,4,0,0,20,23,2,0,57,8,0,25,4,0,2,5,0,1,56,2,87
261,1993,5,1,0,22,34,2,0,53,6,0,19,0,0,4,9,2,0,64,5,85
261,1993,6,1,0,17,19,0,0,54,12,0,30,1,0,1,10,2,1,60,2,84
261,1993,7,1,1,25,23,1,0,47,14,0,28,0,2,2,12,0,3,68,5,88
261,1993,8,2,2,13,26,5,0,61,5,0,38,1,2,3,13,1,2,86,7,82
261,1993,9,0,0,14,19,2,0,45,9,0,28,3,1,2,7,0,0,56,3,70
261,1993,10,1,0,19,22,1,0,41,18,0,29,1,0,2,7,4,1,60,3,80
261,1993,11,2,0,22,21,0,0,44,9,0,26,1,1,2,7,1,0,54,5,77
261,1993,12,1,1,24,18,3,0,55,11,0,21,1,1,3,9,2,3,55,5,93
261,1994,1,1,1,9,22,4,0,48,11,0,19,1,0,6,6,1,3,55,7,74
261,1994,2,0,0,6,15,5,0,35,7,0,16,2,0,4,8,1,0,44,4,52
261,1994,3,0,0,5,24,1,0,58,9,0,25,2,2,7,5,2,0,55,9,79
261,1994,4,1,1,14,23,2,0,36,9,0,22,4,0,1,14,1,1,63,2,60
261,1994,5,0,2,19,20,2,0,70,10,0,20,5,0,3,13,2,3,60,3,102
261,1994,6,2,0,11,25,4,0,53,10,0,21,0,2,3,14,5,2,66,7,77
261,1994,7,1,0,15,23,1,0,70,13,0,22,2,0,1,14,2,3,63,2,99
261,1994,8,2,1,28,26,2,0,62,8,0,23,1,0,3,9,3,2,63,5,101
261,1994,9,2,2,17,22,1,0,55,10,0,24,4,0,4,14,3,3,66,6,86
261,1994,10,0,1,23,25,3,0,50,17,0,23,2,0,5,12,2,1,65,5,95
261,1994,11,0,0,19,37,2,0,56,14,0,26,3,0,7,8,2,1,74,7,96
261,1994,12,0,0,11,17,1,0,51,8,0,25,1,1,5,1,2,0,44,6,75
261,1995,1,0,1,11,15,0,0,44,7,0,25,4,0,5,6,5,3,50,5,67
261,1995,2,0,0,4,11,1,0,30,14,0,28,0,0,5,7,4,2,49,5,53
261,1995,3,2,0,9,20,3,0,38,9,0,21,0,1,3,6,0,2,52,6,59
261,1995,4,0,0,9,17,4,0,50,10,0,17,0,6,4,6,0,2,46,10,73
261,1995,5,0,0,7,18,4,0,57,8,0,27,3,1,4,10,2,4,63,5,76
261,1995,6,0,0,9,17,2,0,56,11,0,16,0,0,1,5,3,0,40,1,77
261,1995,7,0,0,11,10,2,0,47,4,0,34,1,0,2,10,3,4,60,2,64
261,1995,8,0,1,18,11,5,0,59,8,0,31,0,0,9,11,1,1,60,9,94
261,1995,9,0,0,11,21,1,0,64,3,0,32,1,0,4,17,1,1,72,4,82
261,1995,10,0,1,20,23,2,0,67,13,0,34,0,0,8,8,4,1,69,8,108
261,1995,11,2,0,18,21,3,0,47,11,0,31,1,0,3,11,2,3,69,5,79
261,1995,12,4,0,5,23,2,0,46,14,0,34,1,0,3,9,3,2,70,7,68
261,1996,1,2,0,8,18,2,0,47,12,0,33,1,1,4,8,1,0,61,7,71
261,1996,2,1,0,9,19,2,0,52,11,0,27,0,0,3,9,4,1,58,4,75
261,1996,3,1,2,11,19,7,0,46,10,0,26,1,2,1,10,4,0,64,4,68
261,1996,4,1,0,11,17,3,0,33,17,0,25,1,0,4,9,1,3,57,5,65
261,1996,5,0,0,15,23,3,0,43,15,0,41,1,0,3,15,3,5,87,3,76
261,1996,6,0,0,17,28,7,0,48,9,0,37,0,0,3,12,2,3,87,3,77
261,1996,7,1,2,25,33,4,0,55,11,0,48,1,2,3,16,5,0,103,6,94
261,1996,8,2,1,9,18,8,0,67,13,0,33,0,4,1,16,6,5,81,7,90
261,1996,9,2,0,21,26,12,0,50,7,0,26,2,0,3,9,8,3,76,5,81
261,1996,10,1,1,10,21,5,0,59,12,0,33,4,0,3,5,3,0,65,4,84
261,1996,11,0,0,7,12,2,0,49,10,0,32,2,2,3,7,1,1,54,5,69
261,1996,12,0,1,15,19,3,0,65,15,0,20,3,0,3,8,1,2,53,3,98
261,1997,1,0,0,7,21,4,0,57,15,2,24,2,1,3,5,1,1,55,6,82
261,1997,2,0,0,8,15,3,0,51,11,0,27,3,0,3,10,1,1,56,3,73
261,1997,3,1,1,7,15,6,0,40,11,0,37,4,0,6,9,2,3,71,7,64
261,1997,4,1,0,17,29,2,0,31,11,0,26,1,0,3,7,1,3,67,4,62
261,1997,5,0,0,12,29,2,0,48,9,0,34,0,0,2,11,0,1,77,2,71
261,1997,6,1,0,16,17,2,0,38,4,0,26,0,0,4,9,4,2,56,5,62
261,1997,7,0,1,7,29,6,0,48,12,0,41,1,0,5,9,0,2,88,5,72
261,1997,8,0,1,12,33,2,0,33,9,0,29,0,0,6,5,0,2,72,6,60
261,1997,9,1,2,8,21,5,0,53,18,0,37,0,0,5,3,2,1,69,6,84
261,1997,10,2,1,3,28,1,0,55,24,0,35,0,0,5,6,1,1,72,7,87
261,1997,11,0,1,9,18,3,0,52,11,2,27,0,0,16,5,0,4,58,18,88
261,1997,12,3,0,15,26,3,0,54,11,0,25,1,0,8,9,0,0,63,11,88
261,1998,1,1,1,13,22,3,0,61,6,0,22,0,0,8,8,2,1,57,9,88
261,1998,2,0,0,8,25,5,0,42,10,1,29,2,2,1,8,1,1,68,4,61
261,1998,3,0,1,8,26,8,0,50,13,0,29,0,1,0,10,0,1,75,1,71
261,1998,4,0,2,5,15,6,0,41,6,0,25,0,0,2,4,1,1,53,2,54
261,1998,5,1,0,15,15,7,0,69,6,0,31,2,0,4,12,0,3,68,5,94
261,1998,6,0,2,10,17,3,0,41,5,0,37,3,1,7,11,1,3,73,8,63
261,1998,7,0,1,13,24,6,0,42,12,0,28,1,0,4,7,3,0,66,4,71
261,1998,8,0,0,16,15,5,0,48,6,0,31,0,2,5,12,2,2,65,7,75
261,1998,9,1,3,22,20,4,0,51,7,0,35,1,3,3,7,1,2,71,7,83
261,1998,10,1,1,10,30,4,0,27,11,0,30,2,0,4,13,1,1,79,5,52
261,1998,11,2,0,18,17,3,0,42,3,0,30,1,0,1,6,1,1,57,3,64
261,1998,12,0,0,5,12,6,0,47,11,0,25,0,2,1,7,1,4,54,3,64
261,1999,1,1,0,17,18,5,0,52,12,1,22,0,0,5,5,2,1,51,7,86
261,1999,2,2,1,6,25,5,0,38,11,0,26,0,0,3,4,1,1,62,5,58
261,1999,3,0,1,4,12,5,0,26,6,0,22,1,1,2,3,1,3,46,3,38
261,1999,4,0,0,6,12,0,0,31,11,1,36,0,2,1,2,0,1,51,4,49
261,1999,5,1,0,6,18,3,0,32,8,0,22,1,0,2,9,2,1,53,3,48
261,1999,6,1,1,10,15,5,0,34,7,0,26,1,0,2,7,1,1,55,3,53
261,1999,7,1,0,27,14,8,0,38,13,0,37,0,2,4,9,1,3,71,7,82
261,1999,8,0,0,15,19,4,0,48,8,0,22,3,0,2,7,0,1,53,2,73
261,1999,9,1,0,14,15,3,0,47,2,0,28,0,0,4,10,1,1,57,5,67
261,1999,10,1,0,14,22,6,0,31,11,0,25,0,1,3,8,1,0,61,5,59
261,1999,11,1,0,10,15,5,0,45,8,0,16,0,0,0,8,1,1,45,1,63
261,1999,12,1,0,10,18,3,0,30,10,0,27,0,0,3,4,2,1,53,4,53
261,2000,1,2,0,17,15,2,0,44,12,1,24,0,0,5,4,0,3,48,8,78
261,2000,2,0,1,6,17,3,0,24,10,0,27,0,0,2,3,1,1,52,2,42
261,2000,3,2,0,11,21,1,0,42,5,1,23,1,2,6,5,2,3,53,11,64
261,2000,4,1,0,9,27,1,0,44,3,0,31,3,0,1,3,2,2,64,2,57
261,2000,5,0,0,13,24,7,0,49,11,0,24,1,1,1,5,1,0,60,2,74
261,2000,6,0,1,11,23,1,0,41,8,0,30,0,0,1,9,0,3,67,1,61
261,2000,7,1,0,7,20,2,0,50,8,0,30,0,0,4,5,2,3,60,5,69
261,2000,8,0,0,12,28,2,0,45,6,0,28,1,0,5,8,3,3,69,5,68
261,2000,9,1,0,8,14,5,0,44,7,0,31,1,0,9,3,0,3,56,10,68
261,2000,10,2,0,4,27,3,0,60,16,0,14,2,0,5,9,0,0,53,7,85
261,2000,11,0,0,6,15,3,0,53,7,0,21,1,0,1,8,2,1,48,1,67
261,2000,12,1,0,4,12,2,0,30,10,0,29,0,0,5,3,0,2,48,6,49
261,2001,1,0,0,10,16,3,0,39,2,0,28,0,1,2,4,2,0,51,3,53
261,2001,2,1,2,2,11,1,0,30,6,0,27,0,0,2,6,3,0,47,3,40
261,2001,3,2,0,5,15,2,0,30,2,0,30,0,0,2,3,0,3,53,4,39
261,2001,4,3,0,9,24,1,0,30,5,1,29,0,1,2,6,1,3,63,7,46
261,2001,5,0,0,10,18,2,0,47,2,0,29,0,1,0,11,0,4,64,1,59
261,2001,6,2,0,5,18,1,0,55,6,0,24,0,2,3,2,6,2,47,7,69
261,2001,7,2,2,6,25,14,0,78,3,0,33,0,0,4,13,0,3,90,6,91
261,2001,8,2,0,12,29,4,0,48,4,0,39,0,1,1,8,5,3,83,4,65
261,2001,9,1,0,3,33,2,0,43,3,1,20,3,0,6,9,1,2,66,8,55
261,2001,10,4,2,11,22,2,0,47,4,0,31,0,0,5,8,2,0,65,9,67
261,2001,11,2,0,8,22,2,0,57,1,0,27,0,1,6,6,4,1,58,9,72
261,2001,12,2,1,13,26,4,0,50,3,0,25,0,0,5,8,1,2,66,7,71
262,1991,1,2,0,11,19,1,0,10,3,0,32,3,0,2,8,3,0,60,4,26
262,1991,2,0,1,8,18,1,0,9,4,0,23,3,1,3,6,0,0,49,4,24
262,1991,3,1,1,14,22,2,0,25,2,0,20,0,1,3,17,2,0,62,5,44
262,1991,4,1,1,6,19,0,0,25,6,0,16,7,0,2,14,2,0,50,3,39
262,1991,5,2,2,13,14,0,0,40,2,1,41,4,2,1,21,1,1,79,6,56
262,1991,6,2,0,12,31,0,0,39,3,0,38,12,2,1,15,4,0,84,5,55
262,1991,7,0,1,16,25,0,0,40,4,0,31,28,0,3,17,0,0,74,3,63
262,1991,8,2,1,18,27,1,0,28,6,0,36,53,0,8,17,2,0,82,10,60
262,1991,9,2,0,9,20,2,0,20,7,0,26,18,0,1,16,0,1,65,3,37
262,1991,10,2,0,15,26,1,0,20,9,0,26,11,2,4,9,1,0,62,8,48
262,1991,11,2,0,9,18,0,0,28,7,0,21,27,0,1,11,1,1,51,3,45
262,1991,12,0,0,31,30,3,0,24,6,0,18,6,0,5,6,2,1,58,5,66
262,1992,1,3,0,8,26,1,0,28,6,0,11,9,0,1,7,1,0,45,4,43
262,1992,2,0,0,25,30,3,0,32,7,0,13,27,0,3,7,0,0,53,3,67
262,1992,3,2,0,10,28,2,0,24,6,0,13,23,1,1,9,1,0,52,4,41
262,1992,4,1,1,20,16,1,0,33,13,0,20,45,0,9,8,1,1,47,10,75
262,1992,5,1,0,17,17,4,0,39,10,0,12,18,1,2,8,3,1,42,4,68
262,1992,6,0,1,22,28,1,0,35,9,0,26,41,0,5,11,1,0,67,5,71
262,1992,7,0,3,23,23,0,0,37,7,0,22,23,0,1,18,4,0,66,1,68
262,1992,8,2,2,17,27,1,0,31,7,0,25,5,0,6,11,2,1,67,8,61
262,1992,9,1,1,25,28,3,0,21,9,0,17,33,0,1,12,1,1,62,2,56
262,1992,10,0,3,27,22,2,0,31,11,0,19,30,0,1,7,3,1,54,1,70
262,1992,11,0,0,14,28,2,0,37,9,0,21,18,0,1,10,3,0,61,1,61
262,1992,12,2,0,7,14,0,0,20,6,1,16,9,0,2,4,0,1,35,5,35
262,1993,1,3,1,5,11,0,0,22,2,0,21,23,0,3,2,1,2,37,6,32
262,1993,2,0,0,9,22,1,0,16,7,1,14,25,1,3,6,1,0,43,5,35
262,1993,3,1,0,8,25,0,0,15,6,0,16,10,0,3,8,1,3,52,4,32
262,1993,4,0,0,12,20,1,0,21,9,0,26,6,0,1,6,1,0,53,1,43
262,1993,5,1,1,29,12,5,0,33,3,0,15,30,2,4,11,1,1,45,7,69
262,1993,6,1,2,29,19,0,0,36,5,1,15,15,0,3,9,2,1,46,5,73
262,1993,7,6,0,21,14,3,0,23,5,0,23,4,0,3,14,1,4,58,9,52
262,1993,8,1,0,26,23,3,0,30,13,0,23,3,1,3,10,1,3,62,5,72
262,1993,9,1,0,19,7,5,0,22,2,0,17,4,0,1,10,1,1,40,2,44
262,1993,10,1,0,18,11,2,0,33,9,1,21,4,0,6,10,3,4,48,8,66
262,1993,11,1,1,9,17,5,0,20,12,0,16,3,0,0,4,2,1,44,1,41
262,1993,12,0,0,8,18,4,0,23,8,0,29,13,0,2,9,2,1,61,2,41
262,1994,1,1,0,3,20,1,0,32,5,1,21,1,0,3,2,1,2,46,5,43
262,1994,2,0,0,9,4,3,0,21,5,0,21,5,1,0,4,1,0,32,1,35
262,1994,3,0,0,8,17,4,0,31,5,0,19,21,0,3,7,0,4,51,3,47
262,1994,4,1,0,11,21,1,0,36,6,0,13,4,0,4,13,1,1,49,5,57
262,1994,5,1,1,17,15,5,0,37,4,0,19,15,0,4,9,1,1,50,5,62
262,1994,6,2,2,17,15,1,0,29,5,0,24,9,2,2,16,1,3,61,6,53
262,1994,7,0,0,10,15,3,0,26,6,0,12,6,0,2,13,0,3,46,2,44
262,1994,8,3,1,8,17,2,0,20,3,0,25,7,0,2,13,0,5,63,5,33
262,1994,9,0,0,18,15,6,0,22,6,0,20,8,0,6,13,1,3,57,6,52
262,1994,10,2,1,21,19,2,0,23,10,0,19,4,0,4,9,2,2,52,6,58
262,1994,11,2,0,12,13,0,0,19,10,0,29,0,1,8,9,2,1,52,11,49
262,1994,12,0,1,4,9,1,0,24,2,0,20,0,0,3,6,2,1,38,3,33
262,1995,1,0,0,8,22,4,0,22,2,0,24,3,2,2,6,0,4,60,4,34
262,1995,2,1,1,5,10,1,0,12,6,0,17,2,0,3,5,0,3,37,4,26
262,1995,3,1,1,26,13,0,0,27,4,0,25,14,0,5,11,2,0,50,6,62
262,1995,4,1,3,11,17,2,0,26,3,0,14,5,0,5,12,0,3,51,6,45
262,1995,5,1,0,13,12,3,0,19,5,0,22,3,0,2,8,1,2,47,3,39
262,1995,6,1,0,11,17,1,0,22,3,0,14,0,0,1,16,4,2,50,2,37
262,1995,7,2,2,18,21,2,0,34,4,0,24,2,0,3,14,0,6,69,5,59
