TRACT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUTION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
901,1992,3,0,0,0,0,0,0,1,3,2,0,0,0,1,0,1,0,8,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,14,0
901,1992,4,1,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,13,0
901,1992,5,1,1,1,0,0,0,2,2,2,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,6,1
901,1992,6,0,1,0,1,0,0,2,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,13,11,1
901,1992,7,1,0,0,0,0,0,5,3,1,0,0,0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,15,0
901,1992,8,2,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,3,0
901,1992,9,0,0,1,0,0,0,1,6,2,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,1,4,0,0,0,0,0,12,9,2
901,1992,10,1,0,0,1,0,0,0,5,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,14,5,0
901,1992,11,0,0,0,0,0,0,1,8,1,0,0,0,1,0,1,0,0,0,6,0,0,0,0,1,1,0,0,5,0,0,0,0,0,14,8,2
901,1992,12,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,10,0
901,1993,1,0,1,0,0,0,0,3,6,1,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,11,12,0
901,1993,2,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,6,0,0,0,0,1,12,7,2
901,1993,3,0,1,0,0,0,0,4,5,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,9,0
901,1993,4,0,2,1,0,0,0,1,4,1,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,6,0,0,0,0,0,13,9,1
901,1993,5,2,2,0,0,0,0,1,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,14,5,1
901,1993,6,1,0,0,0,0,0,1,7,3,0,0,0,0,1,0,0,9,0,6,0,0,0,0,0,1,0,0,3,0,1,0,0,0,14,17,1
901,1993,7,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,7,0
901,1993,8,3,1,2,1,0,0,5,11,1,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,25,13,2
901,1993,9,2,0,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,7,0,1,0,0,0,13,7,1
901,1993,10,4,0,0,2,0,0,0,8,2,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,7,0
901,1993,11,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,1,3,1,0,0,0,0,9,13,0
901,1993,12,2,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14,23,0
901,1994,1,0,0,0,0,0,0,1,7,1,0,0,0,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,2,1,2,1,0,0,10,11,0
901,1994,2,0,0,0,0,0,0,1,13,4,2,0,1,0,0,1,0,3,0,8,0,0,0,0,0,1,0,0,7,0,1,0,0,0,24,13,1
901,1994,3,2,0,1,0,0,0,4,4,1,2,0,0,1,0,0,0,2,0,4,0,0,0,0,1,1,0,2,9,0,0,0,0,0,16,11,3
901,1994,4,2,1,0,0,0,0,1,9,2,0,0,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,5,0,2,1,0,0,19,8,0
901,1994,5,1,0,0,3,0,0,0,4,6,0,0,1,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,11,0,0,1,0,1,25,10,0
901,1994,6,3,1,0,1,0,0,2,6,1,0,0,0,0,2,3,0,3,0,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,18,9,1
901,1994,7,2,3,0,0,0,0,2,6,2,0,0,0,0,0,1,0,5,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,11,0
901,1994,8,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,4,0,3,0,0,0,0,0,1,0,0,3,1,1,0,0,0,10,12,1
901,1994,9,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,13,0
901,1994,10,4,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,8,0
901,1994,11,4,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,9,0
901,1994,12,4,1,0,0,0,0,0,4,2,1,0,0,2,0,0,0,6,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,12,0
901,1995,1,0,0,0,0,0,0,1,8,5,0,0,0,0,1,2,0,3,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,20,6,0
901,1995,2,1,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,2,4,1,0,0,0,0,9,8,0
901,1995,3,2,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,7,1
901,1995,4,1,0,0,0,0,0,2,4,3,0,0,0,1,0,1,0,2,0,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,16,9,0
901,1995,5,3,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,9,0
901,1995,6,1,2,0,0,0,0,2,3,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,10,10,2
901,1995,7,1,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,9,7,0
901,1995,8,3,1,0,0,0,0,1,2,2,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,12,10,0
901,1995,9,3,2,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,3,0
901,1995,10,2,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,12,6,4
901,1995,11,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
901,1995,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,3,1
901,1996,1,0,2,0,0,0,0,0,3,5,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,13,3,0
901,1996,2,1,1,0,0,0,0,2,6,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,6,0
901,1996,3,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,14,0,1,0,0,0,18,5,0
901,1996,4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,7,0
901,1996,5,1,4,0,0,0,0,3,7,2,0,0,0,0,0,3,0,6,0,4,0,0,0,0,0,0,0,0,5,0,1,1,0,0,19,13,0
901,1996,6,4,3,0,0,0,0,2,1,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,16,8,1
901,1996,7,2,3,0,0,0,0,1,2,3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,12,4,0
901,1996,8,4,1,0,1,0,0,2,5,2,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,3,3,1,0,0,0,0,16,5,0
901,1996,9,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,6,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,13,0
901,1996,10,1,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,4,0,0,0,0,0,13,7,1
901,1996,11,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0,6,7,0
901,1996,12,2,2,0,0,0,0,1,5,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,3,0
901,1997,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0
901,1997,2,2,2,0,0,0,0,1,7,1,0,0,0,2,0,0,0,7,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,12,0
901,1997,3,1,0,0,1,0,0,3,6,3,0,0,0,1,1,2,0,9,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,16,13,1
901,1997,4,1,0,0,1,0,0,0,3,4,0,0,0,1,1,1,0,6,0,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,16,8,0
901,1997,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,5,0
901,1997,6,0,0,0,0,0,0,0,2,7,1,0,0,1,1,3,0,4,0,2,0,0,0,0,0,0,0,0,7,1,1,0,0,0,16,6,0
901,1997,7,1,1,1,0,0,0,7,5,8,0,0,0,1,0,0,0,7,0,3,0,0,0,0,1,0,0,1,9,1,1,0,0,0,24,17,2
901,1997,8,2,1,0,0,0,0,3,3,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,1,8,0,0,0,0,0,18,10,1
901,1997,9,4,1,0,0,0,0,2,9,6,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,9,0,0,2,0,0,29,10,0
901,1997,10,2,1,0,0,0,0,5,2,2,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,8,0,1,0,0,0,15,10,0
901,1997,11,2,0,0,0,0,0,1,4,3,0,0,0,0,0,3,0,5,0,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,12,10,2
901,1997,12,1,0,0,0,0,0,3,2,2,0,0,0,1,0,0,0,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,13,0
901,1998,1,2,0,0,0,0,0,2,2,1,0,0,0,1,0,1,0,8,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,11,0
901,1998,2,2,1,0,0,0,0,3,5,4,3,0,0,1,0,0,0,6,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,14,0
901,1998,3,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,18,1
901,1998,4,6,1,0,0,0,0,0,11,1,0,0,0,0,1,0,0,7,0,5,0,0,0,0,0,1,0,0,9,0,1,0,0,0,28,13,1
901,1998,5,2,0,0,0,0,0,3,3,2,0,0,0,0,2,2,0,10,0,4,0,0,0,0,0,1,0,0,3,0,1,0,0,0,10,18,1
901,1998,6,4,1,0,0,0,0,2,6,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,6,0
901,1998,7,1,3,0,0,0,0,3,3,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,1,0,0,6,0,0,0,0,0,14,9,2
901,1998,8,1,0,0,1,0,0,2,2,3,0,0,0,0,1,3,0,7,0,3,0,0,0,0,0,0,0,1,9,0,1,0,0,0,16,12,0
901,1998,9,3,1,0,0,0,0,1,3,3,0,0,0,1,0,2,0,6,0,7,0,0,0,0,0,1,0,0,7,0,1,0,0,0,17,15,1
901,1998,10,3,3,0,0,0,0,4,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,15,7,1
901,1998,11,1,1,0,1,0,0,2,11,3,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,9,1,0,0,0,0,26,9,0
901,1998,12,2,0,1,0,0,0,1,9,2,0,0,0,2,0,3,0,5,0,5,0,0,0,0,0,0,0,1,4,1,1,0,0,0,17,11,1
901,1999,1,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,10,5,1
901,1999,2,2,2,0,0,0,0,0,1,1,0,0,0,1,1,2,0,5,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,8,7,1
901,1999,3,2,1,0,0,0,0,2,6,1,0,0,1,1,1,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,8,0
901,1999,4,1,0,0,0,0,0,1,10,2,0,1,0,0,2,0,0,4,0,7,0,0,0,0,0,2,0,0,2,3,0,0,0,0,15,14,2
901,1999,5,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,7,0
901,1999,6,3,2,0,0,0,0,3,4,0,0,0,0,0,0,2,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,10,0
901,1999,7,2,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,9,9,1
901,1999,8,0,3,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,0,2,8,0,0,0,0,0,16,9,0
901,1999,9,0,2,0,0,0,0,2,2,2,0,0,1,0,0,3,0,4,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,0,12,9,1
901,1999,10,4,2,0,1,0,0,2,1,1,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,6,0
901,1999,11,1,1,0,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.424438015,3,0
901,1999,12,1,1,0,1,0,0,0,3,1,1,0,0,0,0,0,0,6,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,1,11.49099277,10,1
901,2000,1,5,0,2,0,0,0,1,4,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,6,0,1,0,0,0,15,6,4
901,2000,2,0,0,0,0,0,0,0,4,1,2,0,0,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,9,4,0
901,2000,3,4,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,5,1
901,2000,4,5,1,0,0,0,0,1,4,0,0,1,0,0,0,3,0,7,0,5,0,0,0,0,0,0,0,0,6,2,0,0,0,0,16,13,0
901,2000,5,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,1,5,0,0,0,0,0,14,6,1
901,2000,6,0,4,0,0,0,0,2,8,1,1,0,0,0,0,0,0,5,2,2,0,0,0,1,0,2,0,0,1,1,2,0,0,0,14,11,2
901,2000,7,1,0,0,0,0,0,0,6,0,2,0,0,1,2,2,0,3,0,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,9,0
901,2000,8,1,3,0,0,0,0,0,8,2,3,0,0,0,1,0,0,9,2,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,23,11,1
901,2000,9,2,1,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,12,0
901,2000,10,6,2,1,0,0,0,5,7,3,0,0,0,0,1,0,0,7,0,3,0,0,0,0,0,1,0,0,5,1,0,0,0,0,23,16,2
901,2000,11,0,0,1,0,0,0,3,5,3,0,1,0,1,1,0,0,4,0,4,0,0,0,0,0,0,0,2,8,1,0,0,0,0,16,11,1
901,2000,12,3,0,1,0,0,0,3,0,3,1,0,0,0,1,1,0,4,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,7,8,1
901,2001,1,6,0,0,0,0,0,1,6,6,6,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,21,6,0
901,2001,2,1,1,0,0,0,0,0,8,3,12,0,1,0,0,0,1,10,0,0,1,0,0,0,0,1,0,0,6,0,0,1,0,1,19,11,2
901,2001,3,4,1,0,0,0,0,0,11,4,1,0,0,0,0,0,1,4,0,3,0,0,0,0,0,1,0,0,4,0,1,0,0,1,24,8,1
901,2001,4,3,1,0,0,0,0,4,17,1,4,0,1,0,0,1,0,8,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,29,15,0
901,2001,5,0,1,0,0,0,0,0,10,1,2,0,0,1,1,2,0,5,0,2,0,0,0,0,0,1,0,0,6,0,2,0,0,1,18,8,1
901,2001,6,3,2,0,0,0,0,1,2,1,1,1,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,17,6,0
901,2001,7,5,2,0,0,0,0,1,3,2,5,0,0,0,2,4,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13,6,0
901,2001,8,1,0,0,0,0,0,5,2,4,11,0,0,0,0,0,0,2,0,3,0,0,2,1,0,0,0,0,5,0,2,0,0,0,12,10,0
901,2001,9,0,0,1,2,0,1,2,5,2,4,0,0,1,0,0,1,4,0,3,0,0,0,1,0,0,0,0,9,0,1,0,0,0,18,9,1
901,2001,10,2,1,0,0,0,0,6,6,2,1,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,5,1,0,0,0,0,16,14,0
901,2001,11,4,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,11,12,0
901,2001,12,2,3,0,0,0,0,2,2,2,0,0,0,1,0,2,0,6,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,12,10,1
902,1990,1,1,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,16,1
902,1990,2,1,0,1,1,0,0,3,3,4,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,2,0,1,3,1,0,0,0,0,12,22,3
902,1990,3,0,0,0,2,0,0,4,8,3,0,0,0,0,0,0,0,9,0,10,0,0,0,0,1,1,0,2,5,1,0,0,0,0,18,24,2
902,1990,4,0,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,3,0,6,0,0,0,1,0,0,0,0,10,0,0,0,0,0,17,10,0
902,1990,5,0,0,1,0,0,0,8,7,4,0,0,1,0,0,0,0,12,0,14,0,0,0,1,0,2,0,0,6,0,0,0,0,0,17,36,3
902,1990,6,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,11,15,3
902,1990,7,1,0,0,0,0,0,0,2,2,0,1,0,0,1,3,0,9,0,10,0,0,0,0,0,0,0,0,9,2,0,0,0,0,14,19,0
902,1990,8,0,0,1,0,0,0,3,10,2,0,0,0,0,2,2,0,6,0,13,0,0,0,0,0,1,0,1,4,2,1,1,0,0,16,23,2
902,1990,9,1,0,1,0,0,0,4,8,0,0,0,0,0,0,1,0,5,0,5,0,0,0,0,0,0,0,0,5,1,0,2,0,0,14,14,1
902,1990,10,1,0,1,0,0,0,2,4,1,0,0,0,0,1,1,0,5,0,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,9,14,1
902,1990,11,0,0,1,0,0,0,4,5,0,2,0,0,0,0,3,0,10,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,19,1
902,1990,12,2,0,1,0,0,0,8,6,1,0,0,0,0,0,0,0,7,0,9,0,0,0,1,0,2,0,0,4,0,0,0,0,0,13,26,3
902,1991,1,1,0,1,0,0,0,5,0,3,1,0,0,0,0,0,0,8,0,9,0,0,0,0,0,1,1,0,3,0,0,0,0,0,7,23,2
902,1991,2,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,5,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,12,0
902,1991,3,3,0,0,0,0,0,3,6,2,0,0,0,1,0,0,0,6,0,15,0,0,0,0,0,1,0,0,5,0,0,0,0,0,16,25,1
902,1991,4,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,2,0,0,9,0,0,0,0,1,18,9,2
902,1991,5,3,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,8,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,16,18,3
902,1991,6,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,6,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10,12,1
902,1991,7,3,1,1,0,0,0,9,9,4,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,1,7,0,0,0,0,0,24,26,1
902,1991,8,3,0,0,0,0,0,5,2,2,0,0,0,0,0,1,0,6,0,14,0,0,0,0,0,2,0,0,5,0,0,0,0,0,12,27,2
902,1991,9,1,0,0,0,0,0,4,4,2,0,0,0,0,0,1,0,9,0,12,0,0,0,0,0,0,0,0,5,0,1,0,0,0,12,25,0
902,1991,10,1,0,0,0,0,0,2,6,2,0,0,0,1,0,0,0,11,0,1,0,0,0,0,1,3,0,0,3,0,0,0,0,0,12,17,4
902,1991,11,1,0,0,1,0,0,1,8,2,0,0,1,0,0,0,0,11,0,2,0,0,0,0,0,0,0,1,6,0,1,0,0,0,18,14,0
902,1991,12,1,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,9,2
902,1992,1,5,0,0,0,0,0,0,6,2,0,0,0,0,0,2,0,2,0,13,0,0,0,0,0,2,0,0,9,0,0,0,0,0,22,17,2
902,1992,2,1,1,0,2,0,0,1,6,0,1,0,0,0,0,0,0,8,0,7,0,0,0,0,0,1,0,0,2,0,0,1,0,0,12,17,1
902,1992,3,1,0,2,0,0,0,6,6,6,0,0,0,0,0,1,0,6,0,5,0,0,0,0,0,3,0,0,9,0,0,0,0,0,22,20,5
902,1992,4,4,0,0,0,0,0,2,8,2,0,0,0,0,1,1,0,1,0,12,0,0,0,0,0,3,0,0,4,0,0,0,0,0,18,18,3
902,1992,5,4,2,0,1,0,0,6,14,2,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,1,0,0,8,0,0,0,0,0,31,22,1
902,1992,6,2,0,0,0,0,0,1,11,4,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,1,0,0,12,0,0,0,0,0,29,17,1
902,1992,7,2,0,1,0,0,0,3,5,4,0,0,0,0,0,1,0,8,0,3,0,0,0,0,0,2,0,0,11,0,0,0,0,0,22,16,3
902,1992,8,0,1,0,0,0,0,5,9,1,0,0,0,0,0,1,0,9,0,10,0,0,0,0,1,1,0,2,12,0,0,0,0,0,23,25,2
902,1992,9,1,0,1,0,0,0,2,12,1,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,1,0,0,9,0,0,0,0,0,23,20,2
902,1992,10,1,1,0,0,0,0,1,12,2,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,2,0,0,3,0,1,0,0,0,19,20,2
902,1992,11,2,0,1,0,0,0,1,13,1,0,0,0,1,0,0,0,9,0,8,0,0,0,0,0,3,0,0,12,0,0,0,0,0,28,21,4
902,1992,12,1,0,0,0,0,0,3,6,3,0,0,0,1,0,0,0,5,1,8,0,0,0,0,0,1,0,0,5,0,1,0,0,0,15,17,1
902,1993,1,1,1,2,0,0,0,4,7,2,0,0,0,0,0,2,0,4,0,5,0,0,0,0,0,2,0,0,6,1,0,0,0,0,17,15,4
902,1993,2,2,0,0,0,0,0,2,7,1,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,2,0,0,7,1,0,0,0,0,17,19,2
902,1993,3,3,2,0,2,0,0,4,5,1,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,2,0,0,6,0,0,0,0,0,19,17,2
902,1993,4,4,1,0,1,0,0,4,7,1,0,0,0,0,0,0,0,3,0,7,0,0,0,0,1,1,0,2,9,1,1,0,1,0,23,15,2
902,1993,5,1,2,1,0,0,0,1,9,2,2,0,0,0,0,0,0,8,0,9,0,0,0,0,0,1,0,0,8,0,1,0,0,0,22,19,2
902,1993,6,1,5,0,1,0,0,1,6,2,0,0,0,0,1,0,0,9,0,8,0,0,0,0,0,2,0,0,7,0,0,0,0,0,22,20,2
902,1993,7,3,2,0,0,0,0,1,11,4,0,0,0,0,0,0,0,11,0,16,0,0,0,0,1,1,0,0,6,0,0,0,0,0,26,29,2
902,1993,8,3,2,0,0,0,0,1,5,0,0,0,0,0,0,1,0,3,0,6,0,0,0,0,1,0,0,0,6,0,0,0,0,0,16,10,1
902,1993,9,6,2,0,1,0,0,2,4,6,0,0,0,0,1,2,0,7,0,13,0,0,0,0,0,1,0,3,8,1,0,0,0,0,27,23,1
902,1993,10,2,3,0,0,0,0,3,8,0,0,1,1,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,13,1,0,0,0,0,26,18,2
902,1993,11,0,1,0,0,0,0,1,7,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,14,11,0
902,1993,12,2,1,1,0,0,0,3,10,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,2,0,0,7,1,2,0,0,0,20,27,3
902,1994,1,2,0,0,0,0,0,2,10,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,17,11,0
902,1994,2,3,3,0,0,0,0,2,5,4,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,1,0,0,5,0,0,0,0,0,20,17,1
902,1994,3,2,2,1,0,0,0,2,12,2,0,0,0,1,0,0,0,3,0,18,0,0,0,0,1,0,0,1,12,1,0,0,0,0,30,23,2
902,1994,4,1,0,1,0,0,0,1,9,4,1,0,0,0,0,0,0,4,0,7,0,0,0,0,0,1,0,0,11,1,0,0,0,0,25,13,2
902,1994,5,2,0,0,0,0,0,3,7,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0,1,2,0,1,7,0,0,0,0,0,17,17,3
902,1994,6,0,3,1,1,0,0,1,8,1,0,0,0,0,1,2,0,9,0,10,0,0,0,0,0,1,0,1,5,0,0,0,0,0,18,21,2
